sample_id,treatment,day,replicate,microbial_load,voc,revalence_index,class_label,voc_count
16,Control ,2,1,3.71,4-Ethenylcyclohexene,72.58,fresh,157
16,Control ,2,1,3.71,1-pentanethiol,72.03,fresh,157
16,Control ,2,1,3.71,3-Methylfuran,89.0,fresh,157
16,Control ,2,1,3.71,pentanol,72.64,fresh,157
16,Control ,2,1,3.71,1-hexen-3-ol,72.59,fresh,157
16,Control ,2,1,3.71,(E)-2-penten-1-ol,72.49,fresh,157
16,Control ,2,1,3.71,"Ethane, 1,1,2-trichloro-",71.8,fresh,157
16,Control ,2,1,3.71,2-hexanol,97.86,fresh,157
16,Control ,2,1,3.71,EDB,97.79,fresh,157
16,Control ,2,1,3.71,Dibromochloromethane,97.63,fresh,157
16,Control ,2,1,3.71,(Z)-3-hexenal,97.47,fresh,157
16,Control ,2,1,3.71,3-hexanol,97.32,fresh,157
16,Control ,2,1,3.71,5-Methyl-4-nonene,95.91,fresh,157
16,Control ,2,1,3.71,2-Cyclopenten-1-one,59.58,fresh,157
16,Control ,2,1,3.71,furfural,59.15,fresh,157
16,Control ,2,1,3.71,"1-Pentanol, 2-methyl-",59.05,fresh,157
16,Control ,2,1,3.71,"2,3-Dimethyl-1-butanol",58.88,fresh,157
16,Control ,2,1,3.71,furfural,97.83,fresh,157
16,Control ,2,1,3.71,2-Cyclopenten-1-one,97.66,fresh,157
16,Control ,2,1,3.71,1-heptene-3-one,96.95,fresh,157
16,Control ,2,1,3.71,1-Hydroxy-2-(methylthio)-ethane,96.91,fresh,157
16,Control ,2,1,3.71,1-Hexanol,96.69,fresh,157
16,Control ,2,1,3.71,5-Methyl-4-nonene,94.29,fresh,157
16,Control ,2,1,3.71,Octamethylcyclotetrasiloxane,93.77,fresh,157
16,Control ,2,1,3.71,Decane,92.92,fresh,157
16,Control ,2,1,3.71,"1,3,5-trimethylbenzene",91.36,fresh,157
16,Control ,2,1,3.71,()-.-beta-.-Pinene,90.8,fresh,157
16,Control ,2,1,3.71,()-.-beta-.-Pinene,93.04,fresh,157
16,Control ,2,1,3.71,"decadiene-1,9",92.85,fresh,157
16,Control ,2,1,3.71,beta-Pinene,92.82,fresh,157
16,Control ,2,1,3.71,Decane,92.63,fresh,157
16,Control ,2,1,3.71,sabinene,92.55,fresh,157
16,Control ,2,1,3.71,Limonene,98.34,fresh,157
16,Control ,2,1,3.71,dipentËne / terpËne/limonene,97.69,fresh,157
16,Control ,2,1,3.71,Butylbenzene,97.68,fresh,157
16,Control ,2,1,3.71,4-methyldecane,97.4,fresh,157
16,Control ,2,1,3.71,3-Methyldecane,97.39,fresh,157
16,Control ,2,1,3.71,1-Octen-3-ol,49.83,fresh,157
16,Control ,2,1,3.71,"1,5-octadienone",49.77,fresh,157
16,Control ,2,1,3.71,octadienone,49.75,fresh,157
16,Control ,2,1,3.71,"2,3-Octanedione",49.64,fresh,157
16,Control ,2,1,3.71,2-Octanone,49.55,fresh,157
16,Control ,2,1,3.71,"Benzene, 1,2-dichloro-",90.78,fresh,157
16,Control ,2,1,3.71,2-Propionylpyrrole,90.6,fresh,157
16,Control ,2,1,3.71,propionylpyrroline,90.43,fresh,157
16,Control ,2,1,3.71,methyl heptanoate,89.67,fresh,157
16,Control ,2,1,3.71,"1, 8-cineole",89.64,fresh,157
16,Control ,2,1,3.71,"2-ethyl-3,6-dimethylpyrazine",93.49,fresh,157
16,Control ,2,1,3.71,"2,4-Dimethyl-5-ethylthiazole",93.14,fresh,157
16,Control ,2,1,3.71,"2-Ethyl-3,5-dimethylpyrazine",92.75,fresh,157
16,Control ,2,1,3.71,"2-Ethyl-5,6-dimethylpyrazine",92.56,fresh,157
16,Control ,2,1,3.71,"1-Undecene, 4-methyl-",92.42,fresh,157
16,Control ,2,1,3.71,"3,5-Octadien-2-one",92.59,fresh,157
16,Control ,2,1,3.71,"2-Octenal, (E)-",92.3,fresh,157
16,Control ,2,1,3.71,4-Nonanol,92.22,fresh,157
16,Control ,2,1,3.71,Linalool,91.99,fresh,157
16,Control ,2,1,3.71,3-Nonanol,91.95,fresh,157
16,Control ,2,1,3.71,n-nonanal,97.38,fresh,157
16,Control ,2,1,3.71,ethyl 3-(methylthio)propanoate,97.33,fresh,157
16,Control ,2,1,3.71,Fenchol,97.27,fresh,157
16,Control ,2,1,3.71,Ethyl cyclohexanecarboxylate,96.72,fresh,157
16,Control ,2,1,3.71,2-nonanol,96.59,fresh,157
16,Control ,2,1,3.71,Triethyl phosphate,98.44,fresh,157
16,Control ,2,1,3.71,"Phenol, 2,6-dimethyl-",98.19,fresh,157
16,Control ,2,1,3.71,2-Phenylethanol,97.83,fresh,157
16,Control ,2,1,3.71,2-formyl-5-methylthiophene,96.9,fresh,157
16,Control ,2,1,3.71,Maltol,96.76,fresh,157
16,Control ,2,1,3.71,n-Hexylbenzene,65.57,fresh,157
16,Control ,2,1,3.71,1-p-menthen-8-thiol,65.22,fresh,157
16,Control ,2,1,3.71,(R)-linden ether,64.92,fresh,157
16,Control ,2,1,3.71,Tridecane,64.91,fresh,157
16,Control ,2,1,3.71,"Tridecane, 7-methyl-",47.37,fresh,157
16,Control ,2,1,3.71,2-Undecanol,69.67,fresh,157
16,Control ,2,1,3.71,3-Undecanol,69.61,fresh,157
16,Control ,2,1,3.71,Undecanal,69.5,fresh,157
16,Control ,2,1,3.71,undecan-2-one,69.21,fresh,157
16,Control ,2,1,3.71,"2-Propenoic acid, 2-methylheptyl ester",68.62,fresh,157
16,Control ,2,1,3.71,"Quinoxaline, 2-methyl-",94.07,fresh,157
16,Control ,2,1,3.71,3-Undecanol,93.81,fresh,157
16,Control ,2,1,3.71,Anethole,93.61,fresh,157
16,Control ,2,1,3.71,"2,4-Decadienal, (E,Z)-",93.59,fresh,157
16,Control ,2,1,3.71,alpha-Terpinen-7-al,93.41,fresh,157
16,Control ,2,1,3.71,5-ethyl-3-hydroxy-4-methyl-2(5H)-furanone,93.45,fresh,157
16,Control ,2,1,3.71,"2,4-Decadienal, (E,Z)-",43.85,fresh,157
16,Control ,2,1,3.71,"2,4-Decadienal, (E,E)-",43.8,fresh,157
16,Control ,2,1,3.71,"1,2,3-Trimethoxybenzene",43.78,fresh,157
16,Control ,2,1,3.71,"1,2-Benzenediol",43.72,fresh,157
16,Control ,2,1,3.71,octyl crotonate,93.72,fresh,157
16,Control ,2,1,3.71,Methyl undecanoate,93.72,fresh,157
16,Control ,2,1,3.71,1-Undecylthiol,93.17,fresh,157
16,Control ,2,1,3.71,2-Dodecanol,92.65,fresh,157
16,Control ,2,1,3.71,alpha-Himachalene,92.31,fresh,157
16,Control ,2,1,3.71,Caprolactam,97.89,fresh,157
16,Control ,2,1,3.71,delta-octalactone,97.4,fresh,157
16,Control ,2,1,3.71,[E]-whiskey lactone,97.39,fresh,157
16,Control ,2,1,3.71,alpha-Selinene,97.0,fresh,157
16,Control ,2,1,3.71,pentadecane,96.76,fresh,157
16,Control ,2,1,3.71,3-Methylpentadecane,65.2,fresh,157
16,Control ,2,1,3.71,3-ethyl tetradecane,64.85,fresh,157
16,Control ,2,1,3.71,2-Methylpentadecane,64.56,fresh,157
16,Control ,2,1,3.71,Hexadecane,64.46,fresh,157
16,Control ,2,1,3.71,indole,42.5,fresh,157
16,Control ,2,1,3.71,Hexadecane,66.75,fresh,157
16,Control ,2,1,3.71,3-Methylpentadecane,66.1,fresh,157
16,Control ,2,1,3.71,3-ethyl tetradecane,65.74,fresh,157
16,Control ,2,1,3.71,2-Methylpentadecane,65.45,fresh,157
16,Control ,2,1,3.71,4-Tridecanol,49.37,fresh,157
16,Control ,2,1,3.71,beta-ionone,89.53,fresh,157
16,Control ,2,1,3.71,trans-ethyl cinnamate,89.02,fresh,157
16,Control ,2,1,3.71,ethyl cinnamate,89.02,fresh,157
16,Control ,2,1,3.71,4-Tridecanol,88.25,fresh,157
16,Control ,2,1,3.71,2-Tridecanone,88.15,fresh,157
17,Control ,2,1,3.57,Acetaldehyde,57.41,fresh,125
17,Control ,2,1,3.57,Methanethiol,54.95,fresh,125
17,Control ,2,1,3.57,Methanol,54.9,fresh,125
17,Control ,2,1,3.57,Methyl formate,53.93,fresh,125
17,Control ,2,1,3.57,Pentane,3.23,fresh,125
17,Control ,2,1,3.57,Methanol,31.45,fresh,125
17,Control ,2,1,3.57,Acetaldehyde,30.24,fresh,125
17,Control ,2,1,3.57,Methyl formate,29.42,fresh,125
17,Control ,2,1,3.57,Methanethiol,28.58,fresh,125
17,Control ,2,1,3.57,Pentane,0.57,fresh,125
17,Control ,2,1,3.57,Propanal,94.98,fresh,125
17,Control ,2,1,3.57,Propenal,94.77,fresh,125
17,Control ,2,1,3.57,ethyl chloride,93.2,fresh,125
17,Control ,2,1,3.57,ethanol,92.36,fresh,125
17,Control ,2,1,3.57,propan-2-one,90.47,fresh,125
17,Control ,2,1,3.57,Methyl acetate,96.57,fresh,125
17,Control ,2,1,3.57,dimethyl sulfide,94.16,fresh,125
17,Control ,2,1,3.57,propan-2-one,93.69,fresh,125
17,Control ,2,1,3.57,2-propanol,91.82,fresh,125
17,Control ,2,1,3.57,2-Methyl-2-propanol,91.74,fresh,125
17,Control ,2,1,3.57,"butane-2,3-dione",94.01,fresh,125
17,Control ,2,1,3.57,Butanal,93.04,fresh,125
17,Control ,2,1,3.57,3-Buten-2-one,92.28,fresh,125
17,Control ,2,1,3.57,"Ethene, 1,2-dichloro, (Z)-",91.62,fresh,125
17,Control ,2,1,3.57,Methyl 2-propenoate,91.33,fresh,125
17,Control ,2,1,3.57,2-butanol,93.91,fresh,125
17,Control ,2,1,3.57,butan-2-one,93.51,fresh,125
17,Control ,2,1,3.57,S(+)-2-butanol,93.43,fresh,125
17,Control ,2,1,3.57,Chloroform,93.4,fresh,125
17,Control ,2,1,3.57,"Methane, bromochloro-",93.08,fresh,125
17,Control ,2,1,3.57,"2,3-Pentanedione",96.63,fresh,125
17,Control ,2,1,3.57,Methyl butanoate,96.58,fresh,125
17,Control ,2,1,3.57,Dibromomethane,96.46,fresh,125
17,Control ,2,1,3.57,"Methane, bromodichloro-",96.19,fresh,125
17,Control ,2,1,3.57,Ethyl acrylate,95.87,fresh,125
17,Control ,2,1,3.57,Acetoin,90.49,fresh,125
17,Control ,2,1,3.57,3-Methylfuran,86.02,fresh,125
17,Control ,2,1,3.57,1-hexen-3-ol,71.31,fresh,125
17,Control ,2,1,3.57,(E)-2-penten-1-ol,71.1,fresh,125
17,Control ,2,1,3.57,pentanol,71.06,fresh,125
17,Control ,2,1,3.57,2-hexanol,97.75,fresh,125
17,Control ,2,1,3.57,EDB,97.74,fresh,125
17,Control ,2,1,3.57,Dibromochloromethane,97.22,fresh,125
17,Control ,2,1,3.57,3-hexanol,97.21,fresh,125
17,Control ,2,1,3.57,(Z)-3-hexenal,97.06,fresh,125
17,Control ,2,1,3.57,1-heptene-3-one,95.46,fresh,125
17,Control ,2,1,3.57,1-Hexanol,95.28,fresh,125
17,Control ,2,1,3.57,4-Heptanol,95.18,fresh,125
17,Control ,2,1,3.57,nonane 3-methyl,94.77,fresh,125
17,Control ,2,1,3.57,Octamethylcyclotetrasiloxane,94.75,fresh,125
17,Control ,2,1,3.57,()-.-beta-.-Pinene,95.35,fresh,125
17,Control ,2,1,3.57,"decadiene-1,9",95.16,fresh,125
17,Control ,2,1,3.57,beta-Pinene,94.98,fresh,125
17,Control ,2,1,3.57,Decane,94.94,fresh,125
17,Control ,2,1,3.57,sabinene,94.85,fresh,125
17,Control ,2,1,3.57,Dimethyl methylphosphonate,93.54,fresh,125
17,Control ,2,1,3.57,psi-Cumene,92.6,fresh,125
17,Control ,2,1,3.57,Dimethylethylbenzene,92.26,fresh,125
17,Control ,2,1,3.57,3-mercapto-4-methyl-2-pentanone,92.08,fresh,125
17,Control ,2,1,3.57,3-Octanone,92.04,fresh,125
17,Control ,2,1,3.57,gamma-Terpinene,22.29,fresh,125
17,Control ,2,1,3.57,Butylbenzene,22.23,fresh,125
17,Control ,2,1,3.57,3-Methyldecane,22.21,fresh,125
17,Control ,2,1,3.57,terpinolene,22.0,fresh,125
17,Control ,2,1,3.57,2-methyldecane,21.9,fresh,125
17,Control ,2,1,3.57,Dimethyl fumarate,95.63,fresh,125
17,Control ,2,1,3.57,Octanal,95.62,fresh,125
17,Control ,2,1,3.57,"(E,Z)-2,4-Heptadienal",95.58,fresh,125
17,Control ,2,1,3.57,acetylpyrazine,95.28,fresh,125
17,Control ,2,1,3.57,"2,4-Heptadienal (Z,Z)",95.17,fresh,125
17,Control ,2,1,3.57,"2-Octenal, (E)-",67.21,fresh,125
17,Control ,2,1,3.57,"3,5-Octadien-2-one",67.09,fresh,125
17,Control ,2,1,3.57,4-Nonanol,67.05,fresh,125
17,Control ,2,1,3.57,nonan-2-one,66.63,fresh,125
17,Control ,2,1,3.57,1-Octanol,66.62,fresh,125
17,Control ,2,1,3.57,Tridecane,63.86,fresh,125
17,Control ,2,1,3.57,delta-Hexalactone,61.15,fresh,125
17,Control ,2,1,3.57,"2,4-Hexadienoic acid",60.91,fresh,125
17,Control ,2,1,3.57,m-cresol,60.86,fresh,125
17,Control ,2,1,3.57,p-Cresol,60.86,fresh,125
17,Control ,2,1,3.57,Tridecane,48.37,fresh,125
17,Control ,2,1,3.57,p-Cresol,46.99,fresh,125
17,Control ,2,1,3.57,m-cresol,46.81,fresh,125
17,Control ,2,1,3.57,delta-Hexalactone,46.39,fresh,125
17,Control ,2,1,3.57,"1,2-Dibromo-3-Chloropropane",46.04,fresh,125
17,Control ,2,1,3.57,2-Undecanol,80.83,fresh,125
17,Control ,2,1,3.57,Undecanal,80.82,fresh,125
17,Control ,2,1,3.57,3-Undecanol,80.76,fresh,125
17,Control ,2,1,3.57,undecan-2-one,80.63,fresh,125
17,Control ,2,1,3.57,propionic acid octyl ester,79.99,fresh,125
17,Control ,2,1,3.57,"Quinoxaline, 2-methyl-",92.09,fresh,125
17,Control ,2,1,3.57,3-Undecanol,91.69,fresh,125
17,Control ,2,1,3.57,Anethole,91.64,fresh,125
17,Control ,2,1,3.57,"2,4-Decadienal, (E,Z)-",91.57,fresh,125
17,Control ,2,1,3.57,alpha-Terpinen-7-al,91.26,fresh,125
17,Control ,2,1,3.57,Thymol,97.64,fresh,125
17,Control ,2,1,3.57,Anisyl alcohol,97.39,fresh,125
17,Control ,2,1,3.57,4-Octanolide,97.37,fresh,125
17,Control ,2,1,3.57,(E)-Cinnamaldehyde,97.12,fresh,125
17,Control ,2,1,3.57,p-Anisaldehyde,95.01,fresh,125
17,Control ,2,1,3.57,pentadecane,80.12,fresh,125
17,Control ,2,1,3.57,3-Methyltetradecane,79.72,fresh,125
17,Control ,2,1,3.57,3-Ethyltridecane,79.13,fresh,125
17,Control ,2,1,3.57,2-Methyltetradecane,78.81,fresh,125
17,Control ,2,1,3.57,4-Methyltetradecane,78.43,fresh,125
17,Control ,2,1,3.57,8-methyl pentadecane,88.42,fresh,125
17,Control ,2,1,3.57,alpha-Selinene,88.37,fresh,125
17,Control ,2,1,3.57,pentadecane,88.2,fresh,125
17,Control ,2,1,3.57,"Pentadecane, 7-methyl",88.19,fresh,125
17,Control ,2,1,3.57,"Tetradecane, 4-ethyl",87.96,fresh,125
17,Control ,2,1,3.57,p-menthadienhydroperoxide,72.51,fresh,125
17,Control ,2,1,3.57,Methyl eugenol,72.49,fresh,125
17,Control ,2,1,3.57,"trans-4,5-epoxy-(E)-2-decenal",72.14,fresh,125
17,Control ,2,1,3.57,Methyl cinnamate,71.99,fresh,125
17,Control ,2,1,3.57,(E)-Methyl cinnamate,71.99,fresh,125
17,Control ,2,1,3.57,Hexadecane,64.98,fresh,125
17,Control ,2,1,3.57,3-Methylpentadecane,64.41,fresh,125
17,Control ,2,1,3.57,3-ethyl tetradecane,64.07,fresh,125
17,Control ,2,1,3.57,2-Methylpentadecane,63.78,fresh,125
17,Control ,2,1,3.57,4-Tridecanol,55.01,fresh,125
17,Control ,2,1,3.57,beta-ionone,94.42,fresh,125
17,Control ,2,1,3.57,trans-ethyl cinnamate,94.32,fresh,125
17,Control ,2,1,3.57,ethyl cinnamate,94.32,fresh,125
17,Control ,2,1,3.57,epoxy-2-undecenal,93.06,fresh,125
17,Control ,2,1,3.57,2-Tridecanone,92.47,fresh,125
18,Control ,2,1,3.35,Acetaldehyde,68.15,fresh,135
18,Control ,2,1,3.35,Methanol,65.54,fresh,135
18,Control ,2,1,3.35,Methanethiol,65.39,fresh,135
18,Control ,2,1,3.35,2-Methylbutane,63.8,fresh,135
18,Control ,2,1,3.35,Pentane,42.56,fresh,135
18,Control ,2,1,3.35,Methanol,85.9,fresh,135
18,Control ,2,1,3.35,Acetaldehyde,82.61,fresh,135
18,Control ,2,1,3.35,Methyl formate,79.6,fresh,135
18,Control ,2,1,3.35,Methanethiol,78.08,fresh,135
18,Control ,2,1,3.35,Pentane,13.11,fresh,135
18,Control ,2,1,3.35,Propanal,95.23,fresh,135
18,Control ,2,1,3.35,Propenal,95.02,fresh,135
18,Control ,2,1,3.35,ethyl chloride,93.7,fresh,135
18,Control ,2,1,3.35,ethanol,92.61,fresh,135
18,Control ,2,1,3.35,propan-2-one,90.79,fresh,135
18,Control ,2,1,3.35,Methyl acetate,84.36,fresh,135
18,Control ,2,1,3.35,dimethyl sulfide,82.54,fresh,135
18,Control ,2,1,3.35,propan-2-one,82.21,fresh,135
18,Control ,2,1,3.35,2-propanol,80.21,fresh,135
18,Control ,2,1,3.35,2-Methyl-2-propanol,80.14,fresh,135
18,Control ,2,1,3.35,Ethyl Acetate,75.67,fresh,135
18,Control ,2,1,3.35,"2,2-dichloropropane",75.51,fresh,135
18,Control ,2,1,3.35,1-propanethiol,75.36,fresh,135
18,Control ,2,1,3.35,"Ethene, 1,2-dichloro, (Z)-",74.78,fresh,135
18,Control ,2,1,3.35,Methyl 2-propenoate,74.77,fresh,135
18,Control ,2,1,3.35,"2,2,4-Trimethylpentane",83.63,fresh,135
18,Control ,2,1,3.35,Heptane,83.38,fresh,135
18,Control ,2,1,3.35,3-Ethylpentane,83.33,fresh,135
18,Control ,2,1,3.35,Hexamethyldisiloxane,82.23,fresh,135
18,Control ,2,1,3.35,3-Methylhexane,81.26,fresh,135
18,Control ,2,1,3.35,butan-2-one,71.0,fresh,135
18,Control ,2,1,3.35,2-butanol,70.93,fresh,135
18,Control ,2,1,3.35,Chloroform,70.72,fresh,135
18,Control ,2,1,3.35,S(+)-2-butanol,70.57,fresh,135
18,Control ,2,1,3.35,"Methane, bromochloro-",70.18,fresh,135
18,Control ,2,1,3.35,3-Ethylhexane,91.48,fresh,135
18,Control ,2,1,3.35,3-methylheptane,91.36,fresh,135
18,Control ,2,1,3.35,1-Chloropentane,90.56,fresh,135
18,Control ,2,1,3.35,2-Methylheptane,90.06,fresh,135
18,Control ,2,1,3.35,4-Methylheptane,89.94,fresh,135
18,Control ,2,1,3.35,Acetoin,91.32,fresh,135
18,Control ,2,1,3.35,1-hexen-3-ol,71.9,fresh,135
18,Control ,2,1,3.35,pentanol,71.82,fresh,135
18,Control ,2,1,3.35,(E)-2-penten-1-ol,71.74,fresh,135
18,Control ,2,1,3.35,"Ethane, 1,1,2-trichloro-",71.11,fresh,135
18,Control ,2,1,3.35,2-hexanol,97.86,fresh,135
18,Control ,2,1,3.35,EDB,97.85,fresh,135
18,Control ,2,1,3.35,Dibromochloromethane,97.53,fresh,135
18,Control ,2,1,3.35,(Z)-3-hexenal,97.37,fresh,135
18,Control ,2,1,3.35,3-hexanol,97.32,fresh,135
18,Control ,2,1,3.35,1-heptene-3-one,96.06,fresh,135
18,Control ,2,1,3.35,1-Hexanol,95.87,fresh,135
18,Control ,2,1,3.35,4-Heptanol,95.69,fresh,135
18,Control ,2,1,3.35,cis-3-Hexenol,95.22,fresh,135
18,Control ,2,1,3.35,3-Heptanone,94.96,fresh,135
18,Control ,2,1,3.35,"2,6-Dimethyl-3-octene",95.52,fresh,135
18,Control ,2,1,3.35,heptan-2-ol,95.47,fresh,135
18,Control ,2,1,3.35,Cyclohexanone,94.52,fresh,135
18,Control ,2,1,3.35,(Z)-4-heptenal,94.28,fresh,135
18,Control ,2,1,3.35,Heptanal,94.24,fresh,135
18,Control ,2,1,3.35,Dimethyl methylphosphonate,97.51,fresh,135
18,Control ,2,1,3.35,3-mercapto-4-methyl-2-pentanone,95.99,fresh,135
18,Control ,2,1,3.35,2-methylbutanoic acid,95.81,fresh,135
18,Control ,2,1,3.35,3-methylbutanoic acid,94.73,fresh,135
18,Control ,2,1,3.35,2-furanmethanol,94.3,fresh,135
18,Control ,2,1,3.35,Undecane,83.42,fresh,135
18,Control ,2,1,3.35,terpinolene,81.62,fresh,135
18,Control ,2,1,3.35,3-Methyldecane,52.03,fresh,135
18,Control ,2,1,3.35,2-methyldecane,51.31,fresh,135
18,Control ,2,1,3.35,gamma-Terpinene,48.76,fresh,135
18,Control ,2,1,3.35,Undecane,98.31,fresh,135
18,Control ,2,1,3.35,terpinolene,96.6,fresh,135
18,Control ,2,1,3.35,cis-Decalin,95.33,fresh,135
18,Control ,2,1,3.35,Octanal,94.17,fresh,135
18,Control ,2,1,3.35,3-Methyldecane,93.63,fresh,135
18,Control ,2,1,3.35,3-Octanol,81.81,fresh,135
18,Control ,2,1,3.35,"(E,Z)-2,4-Heptadienal",81.81,fresh,135
18,Control ,2,1,3.35,5-Methylfurfural,81.66,fresh,135
18,Control ,2,1,3.35,3-methyl-3-sulfanylbutanol-1-ol,81.57,fresh,135
18,Control ,2,1,3.35,Benzaldehyde,81.18,fresh,135
18,Control ,2,1,3.35,Acetophenone,97.76,fresh,135
18,Control ,2,1,3.35,benzyl alcohol,97.68,fresh,135
18,Control ,2,1,3.35,benzeneacetaldehyde,97.14,fresh,135
18,Control ,2,1,3.35,5-ethyldihydro-2(3h)-furanone,97.0,fresh,135
18,Control ,2,1,3.35,"4-hydroxy-2,5-dimethyl-3(2H)-furanone",95.92,fresh,135
18,Control ,2,1,3.35,"1,3,8 para-Menthatriene",67.49,fresh,135
18,Control ,2,1,3.35,Sotolon,67.38,fresh,135
18,Control ,2,1,3.35,"1,2-Dibromo-3-Chloropropane",66.98,fresh,135
18,Control ,2,1,3.35,"Phenol, 2,6-dimethyl-",66.88,fresh,135
18,Control ,2,1,3.35,homofuraneol,66.66,fresh,135
18,Control ,2,1,3.35,E-Tetradec-7-ene,82.71,fresh,135
18,Control ,2,1,3.35,Tetradecane,82.5,fresh,135
18,Control ,2,1,3.35,3-Methyltridecane,80.42,fresh,135
18,Control ,2,1,3.35,Heptylbenzene,80.38,fresh,135
18,Control ,2,1,3.35,3-ethyl dodecane,80.1,fresh,135
18,Control ,2,1,3.35,"Quinoxaline, 2-methyl-",89.9,fresh,135
18,Control ,2,1,3.35,3-Undecanol,89.49,fresh,135
18,Control ,2,1,3.35,Anethole,89.47,fresh,135
18,Control ,2,1,3.35,"2,4-Decadienal, (E,Z)-",89.32,fresh,135
18,Control ,2,1,3.35,alpha-Terpinen-7-al,88.99,fresh,135
18,Control ,2,1,3.35,Thymol,98.42,fresh,135
18,Control ,2,1,3.35,4-vinylguaiacol,97.85,fresh,135
18,Control ,2,1,3.35,Cinnamaldehyde,97.78,fresh,135
18,Control ,2,1,3.35,Methyl undecanoate,97.19,fresh,135
18,Control ,2,1,3.35,Anisyl alcohol,97.1,fresh,135
18,Control ,2,1,3.35,pentadecane,63.44,fresh,135
18,Control ,2,1,3.35,3-Methyltetradecane,62.5,fresh,135
18,Control ,2,1,3.35,n-Octylbenzene,62.21,fresh,135
18,Control ,2,1,3.35,3-Ethyltridecane,62.04,fresh,135
18,Control ,2,1,3.35,2-Dodecanone,34.02,fresh,135
18,Control ,2,1,3.35,alpha-Selinene,94.45,fresh,135
18,Control ,2,1,3.35,pentadecane,94.27,fresh,135
18,Control ,2,1,3.35,8-methyl pentadecane,94.16,fresh,135
18,Control ,2,1,3.35,"Pentadecane, 7-methyl",93.92,fresh,135
18,Control ,2,1,3.35,"Tetradecane, 4-ethyl",93.67,fresh,135
18,Control ,2,1,3.35,alpha-ionone,73.82,fresh,135
18,Control ,2,1,3.35,"Carbamothioic acid, dipropyl, S-propyl ester",73.67,fresh,135
18,Control ,2,1,3.35,Geosmin,73.28,fresh,135
18,Control ,2,1,3.35,Methyl cinnamate,72.95,fresh,135
18,Control ,2,1,3.35,(E)-Methyl cinnamate,72.95,fresh,135
18,Control ,2,1,3.35,indole,86.56,fresh,135
18,Control ,2,1,3.35,alpha-ionone,85.85,fresh,135
18,Control ,2,1,3.35,[Z] Whiskey lactone,85.71,fresh,135
18,Control ,2,1,3.35,"Carbamothioic acid, dipropyl, S-propyl ester",85.66,fresh,135
18,Control ,2,1,3.35,"Carbamothioic acid, butylethyl, S-propyl ester",85.4,fresh,135
18,Control ,2,1,3.35,Hexadecane,44.62,fresh,135
18,Control ,2,1,3.35,4-Tridecanol,36.04,fresh,135
18,Control ,2,1,3.35,2-Tridecanone,35.74,fresh,135
18,Control ,2,1,3.35,1-Dodecanol,35.69,fresh,135
18,Control ,2,1,3.35,beta-Himachalene,35.66,fresh,135
18,Control ,2,1,3.35,beta-ionone,93.87,fresh,135
18,Control ,2,1,3.35,trans-ethyl cinnamate,93.72,fresh,135
18,Control ,2,1,3.35,ethyl cinnamate,93.72,fresh,135
18,Control ,2,1,3.35,2-Tridecanone,92.57,fresh,135
18,Control ,2,1,3.35,3-Tridecanol,92.55,fresh,135
19,Control ,2,1,3.81,Methanol,61.32,fresh,149
19,Control ,2,1,3.81,Methyl formate,60.18,fresh,149
19,Control ,2,1,3.81,Acetaldehyde,54.85,fresh,149
19,Control ,2,1,3.81,Methanethiol,52.63,fresh,149
19,Control ,2,1,3.81,2-Methylbutane,51.34,fresh,149
19,Control ,2,1,3.81,Methanol,49.47,fresh,149
19,Control ,2,1,3.81,Acetaldehyde,47.57,fresh,149
19,Control ,2,1,3.81,Methyl formate,46.23,fresh,149
19,Control ,2,1,3.81,Methanethiol,44.96,fresh,149
19,Control ,2,1,3.81,Pentane,0.82,fresh,149
19,Control ,2,1,3.81,ethyl chloride,26.38,fresh,149
19,Control ,2,1,3.81,ethanol,26.11,fresh,149
19,Control ,2,1,3.81,Diethyl ether,0.48,fresh,149
19,Control ,2,1,3.81,Furan,0.46,fresh,149
19,Control ,2,1,3.81,Propanal,94.62,fresh,149
19,Control ,2,1,3.81,Propenal,94.41,fresh,149
19,Control ,2,1,3.81,ethyl chloride,93.0,fresh,149
19,Control ,2,1,3.81,ethanol,92.0,fresh,149
19,Control ,2,1,3.81,propan-2-one,90.2,fresh,149
19,Control ,2,1,3.81,Methyl acetate,97.92,fresh,149
19,Control ,2,1,3.81,dimethyl sulfide,95.49,fresh,149
19,Control ,2,1,3.81,propan-2-one,95.1,fresh,149
19,Control ,2,1,3.81,2-propanol,93.11,fresh,149
19,Control ,2,1,3.81,2-Methyl-2-propanol,93.03,fresh,149
19,Control ,2,1,3.81,2-methylfuran,88.38,fresh,149
19,Control ,2,1,3.81,methylcyclopentane,88.1,fresh,149
19,Control ,2,1,3.81,Ethyl Acetate,86.56,fresh,149
19,Control ,2,1,3.81,2-Methyl-2-propanethiol,86.42,fresh,149
19,Control ,2,1,3.81,"2,2-dichloropropane",86.38,fresh,149
19,Control ,2,1,3.81,2-butanol,84.25,fresh,149
19,Control ,2,1,3.81,butan-2-one,84.06,fresh,149
19,Control ,2,1,3.81,Chloroform,84.0,fresh,149
19,Control ,2,1,3.81,S(+)-2-butanol,83.83,fresh,149
19,Control ,2,1,3.81,"Methane, bromochloro-",83.54,fresh,149
19,Control ,2,1,3.81,3-Ethylhexane,96.69,fresh,149
19,Control ,2,1,3.81,3-methylheptane,96.57,fresh,149
