sample_id,treatment,day,replicate,microbial_load,voc,revalence_index,class_label,voc_count
13,TA 1,2,1,3.86,Trimethylamine,88.04,fresh,156
13,TA 1,2,1,3.86,Methyl formate,82.68,fresh,156
13,TA 1,2,1,3.86,Acetaldehyde,82.15,fresh,156
13,TA 1,2,1,3.86,Trimethylamine,82.09,fresh,156
13,TA 1,2,1,3.86,Methanethiol,4.68,fresh,156
13,TA 1,2,1,3.86,2-Methylbutane,0.01,fresh,156
13,TA 1,2,1,3.86,Acetaldehyde,76.06,fresh,156
13,TA 1,2,1,3.86,Methanol,73.17,fresh,156
13,TA 1,2,1,3.86,Methanethiol,73.16,fresh,156
13,TA 1,2,1,3.86,Pentane,7.27,fresh,156
13,TA 1,2,1,3.86,Methyl formate,7.13,fresh,156
13,TA 1,2,1,3.86,Methanol,33.72,fresh,156
13,TA 1,2,1,3.86,Acetaldehyde,32.43,fresh,156
13,TA 1,2,1,3.86,Methyl formate,31.98,fresh,156
13,TA 1,2,1,3.86,Methanethiol,15.09,fresh,156
13,TA 1,2,1,3.86,Pentane,1.57,fresh,156
13,TA 1,2,1,3.86,Methanol,54.87,fresh,156
13,TA 1,2,1,3.86,ethyl chloride,53.28,fresh,156
13,TA 1,2,1,3.86,Diethyl ether,0.95,fresh,156
13,TA 1,2,1,3.86,Furan,0.92,fresh,156
13,TA 1,2,1,3.86,Pentane,0.89,fresh,156
13,TA 1,2,1,3.86,Propanal,96.25,fresh,156
13,TA 1,2,1,3.86,Propenal,96.03,fresh,156
13,TA 1,2,1,3.86,ethyl chloride,94.51,fresh,156
13,TA 1,2,1,3.86,ethanol,93.59,fresh,156
13,TA 1,2,1,3.86,propan-2-one,91.53,fresh,156
13,TA 1,2,1,3.86,Methyl acetate,89.69,fresh,156
13,TA 1,2,1,3.86,dimethyl sulfide,87.83,fresh,156
13,TA 1,2,1,3.86,propan-2-one,87.67,fresh,156
13,TA 1,2,1,3.86,2-propanol,85.28,fresh,156
13,TA 1,2,1,3.86,2-Methyl-2-propanol,85.21,fresh,156
13,TA 1,2,1,3.86,Ethyl Acetate,99.15,fresh,156
13,TA 1,2,1,3.86,1-propanethiol,98.92,fresh,156
13,TA 1,2,1,3.86,"2,2-dichloropropane",98.41,fresh,156
13,TA 1,2,1,3.86,"Ethene, 1,2-dichloro, (Z)-",97.99,fresh,156
13,TA 1,2,1,3.86,Methyl 2-propenoate,97.97,fresh,156
13,TA 1,2,1,3.86,Methyl 2-propenoate,85.91,fresh,156
13,TA 1,2,1,3.86,"Ethene, 1,2-dichloro, (Z)-",85.75,fresh,156
13,TA 1,2,1,3.86,"2,2-dichloropropane",85.07,fresh,156
13,TA 1,2,1,3.86,butan-2-one,84.91,fresh,156
13,TA 1,2,1,3.86,Ethyl Acetate,84.89,fresh,156
13,TA 1,2,1,3.86,"butane-2,3-dione",96.71,fresh,156
13,TA 1,2,1,3.86,S(+)-2-butanol,95.31,fresh,156
13,TA 1,2,1,3.86,butan-2-one,94.9,fresh,156
13,TA 1,2,1,3.86,2-butanol,94.83,fresh,156
13,TA 1,2,1,3.86,Butanal,94.43,fresh,156
13,TA 1,2,1,3.86,Trichloroethylene,51.04,fresh,156
13,TA 1,2,1,3.86,2-ethyl furan,50.72,fresh,156
13,TA 1,2,1,3.86,Methyl isobutyrate,49.95,fresh,156
13,TA 1,2,1,3.86,Ethyl propanoate,49.61,fresh,156
13,TA 1,2,1,3.86,Fluorobenzene,49.47,fresh,156
13,TA 1,2,1,3.86,1-methoxy-2-propanol,98.27,fresh,156
13,TA 1,2,1,3.86,1-penten-3-one,97.27,fresh,156
13,TA 1,2,1,3.86,Trometamol,96.91,fresh,156
13,TA 1,2,1,3.86,n-butanol,96.78,fresh,156
13,TA 1,2,1,3.86,pent-1-en-3-ol,94.28,fresh,156
13,TA 1,2,1,3.86,Formic acid,73.39,fresh,156
13,TA 1,2,1,3.86,Octane,62.62,fresh,156
13,TA 1,2,1,3.86,(E)-4-octene,61.93,fresh,156
13,TA 1,2,1,3.86,1-Octene,61.69,fresh,156
13,TA 1,2,1,3.86,3-Ethylhexane,60.59,fresh,156
13,TA 1,2,1,3.86,3-pentanol,99.48,fresh,156
13,TA 1,2,1,3.86,"Methane, bromodichloro-",97.45,fresh,156
13,TA 1,2,1,3.86,"2,3-Pentanedione",97.2,fresh,156
13,TA 1,2,1,3.86,pentan-2-ol,97.08,fresh,156
13,TA 1,2,1,3.86,Methyl butanoate,96.99,fresh,156
13,TA 1,2,1,3.86,"2,4-Octadiene",97.83,fresh,156
13,TA 1,2,1,3.86,Propylcyclopentane,97.16,fresh,156
13,TA 1,2,1,3.86,(E)-2-Octene,96.76,fresh,156
13,TA 1,2,1,3.86,ethylcyclohexane,96.49,fresh,156
13,TA 1,2,1,3.86,(E)-4-octene,94.29,fresh,156
13,TA 1,2,1,3.86,1-pentanethiol,83.11,fresh,156
13,TA 1,2,1,3.86,"2,5,5-trimethyl 1,3-dioxane",82.98,fresh,156
13,TA 1,2,1,3.86,3-methyl-2-butene-1-thiol,82.59,fresh,156
13,TA 1,2,1,3.86,4-Ethenylcyclohexene,82.26,fresh,156
13,TA 1,2,1,3.86,Butyl acetate,82.25,fresh,156
13,TA 1,2,1,3.86,EDB,78.56,fresh,156
13,TA 1,2,1,3.86,Dibromochloromethane,78.55,fresh,156
13,TA 1,2,1,3.86,2-hexanol,78.49,fresh,156
13,TA 1,2,1,3.86,(Z)-3-hexenal,78.41,fresh,156
13,TA 1,2,1,3.86,Hexanal,78.28,fresh,156
13,TA 1,2,1,3.86,2-methylpropanoic acid,77.27,fresh,156
13,TA 1,2,1,3.86,"Formamide, N,N-dimethyl-",76.66,fresh,156
13,TA 1,2,1,3.86,"1,2-Butanediol",75.9,fresh,156
13,TA 1,2,1,3.86,"2,3-Butanediol",74.24,fresh,156
13,TA 1,2,1,3.86,propylenglycol,73.92,fresh,156
13,TA 1,2,1,3.86,Butanoic acid,92.57,fresh,156
13,TA 1,2,1,3.86,2-Cyclopenten-1-one,91.34,fresh,156
13,TA 1,2,1,3.86,"2,3-Butanediol",90.44,fresh,156
13,TA 1,2,1,3.86,"Formamide, N,N-dimethyl-",89.78,fresh,156
13,TA 1,2,1,3.86,"1-Pentanol, 2,3-dimethyl-",89.33,fresh,156
13,TA 1,2,1,3.86,Octamethylcyclotetrasiloxane,83.78,fresh,156
13,TA 1,2,1,3.86,Decane,83.3,fresh,156
13,TA 1,2,1,3.86,beta-Pinene,82.55,fresh,156
13,TA 1,2,1,3.86,"1,3,5-trimethylbenzene",82.4,fresh,156
13,TA 1,2,1,3.86,5-Methyl-4-nonene,82.05,fresh,156
13,TA 1,2,1,3.86,Decane,93.83,fresh,156
13,TA 1,2,1,3.86,5-Methyl-4-nonene,92.82,fresh,156
13,TA 1,2,1,3.86,Octamethylcyclotetrasiloxane,92.74,fresh,156
13,TA 1,2,1,3.86,"1,3,5-trimethylbenzene",92.25,fresh,156
13,TA 1,2,1,3.86,beta-Pinene,91.99,fresh,156
13,TA 1,2,1,3.86,"Cyclopentane, 1-ethyl-3-methyl-",86.88,fresh,156
13,TA 1,2,1,3.86,Dimethyl Sulfoxide,85.09,fresh,156
13,TA 1,2,1,3.86,Undecane,49.08,fresh,156
13,TA 1,2,1,3.86,terpinolene,48.02,fresh,156
13,TA 1,2,1,3.86,Hexyl acetate,34.38,fresh,156
13,TA 1,2,1,3.86,2-Octanol,80.78,fresh,156
13,TA 1,2,1,3.86,3-Octanol,80.43,fresh,156
13,TA 1,2,1,3.86,trimethylpyrazine,79.85,fresh,156
13,TA 1,2,1,3.86,2-Octanone,79.84,fresh,156
13,TA 1,2,1,3.86,Octanal,79.6,fresh,156
13,TA 1,2,1,3.86,p-menthatriene,93.59,fresh,156
13,TA 1,2,1,3.86,hexylcyclopentane,93.54,fresh,156
13,TA 1,2,1,3.86,cis-Decalin,93.18,fresh,156
13,TA 1,2,1,3.86,2-Isopropyl-3-methoxypyrazine,93.12,fresh,156
13,TA 1,2,1,3.86,n-Pentylcyclohexane,92.98,fresh,156
13,TA 1,2,1,3.86,n-nonanal,80.96,fresh,156
13,TA 1,2,1,3.86,2-nonanol,80.47,fresh,156
13,TA 1,2,1,3.86,3-Nonanol,80.26,fresh,156
13,TA 1,2,1,3.86,ethyl 3-(methylthio)propanoate,80.01,fresh,156
13,TA 1,2,1,3.86,"(Z,Z)-3,6-nonadienal",79.93,fresh,156
13,TA 1,2,1,3.86,3-Methyl-dodecane,96.41,fresh,156
13,TA 1,2,1,3.86,3-Ethylundecane,96.18,fresh,156
13,TA 1,2,1,3.86,Tridecane,96.09,fresh,156
13,TA 1,2,1,3.86,2-Methyldodecane,95.35,fresh,156
13,TA 1,2,1,3.86,4-Methyl-dodecane,35.73,fresh,156
13,TA 1,2,1,3.86,"Phenol, 2,6-dimethyl-",80.83,fresh,156
13,TA 1,2,1,3.86,homofuraneol,80.56,fresh,156
13,TA 1,2,1,3.86,Maltol,80.21,fresh,156
13,TA 1,2,1,3.86,ethyl-4-hydroxymethyl- 3(2H)-Furanone,80.2,fresh,156
13,TA 1,2,1,3.86,Triethyl phosphate,79.86,fresh,156
13,TA 1,2,1,3.86,epoxy-2-nonenal,88.54,fresh,156
13,TA 1,2,1,3.86,(E)-Cinnamaldehyde,88.3,fresh,156
13,TA 1,2,1,3.86,Geranial,88.28,fresh,156
13,TA 1,2,1,3.86,4-ethylguaiacol,88.08,fresh,156
13,TA 1,2,1,3.86,p-Anisaldehyde,87.58,fresh,156
13,TA 1,2,1,3.86,Rheosmin,72.68,fresh,156
13,TA 1,2,1,3.86,4-Octanolide,70.3,fresh,156
13,TA 1,2,1,3.86,(E)-Cinnamaldehyde,70.19,fresh,156
13,TA 1,2,1,3.86,pentadecane,69.88,fresh,156
13,TA 1,2,1,3.86,Thymol,69.57,fresh,156
13,TA 1,2,1,3.86,pentadecane,97.92,fresh,156
13,TA 1,2,1,3.86,Rheosmin,92.63,fresh,156
13,TA 1,2,1,3.86,3-Methyltetradecane,89.41,fresh,156
13,TA 1,2,1,3.86,3-Ethyltridecane,89.12,fresh,156
13,TA 1,2,1,3.86,alpha-Himachalene,88.78,fresh,156
13,TA 1,2,1,3.86,Undecyl acetate,92.76,fresh,156
13,TA 1,2,1,3.86,tridecanal,92.24,fresh,156
13,TA 1,2,1,3.86,beta-Himachalene,92.21,fresh,156
13,TA 1,2,1,3.86,propionic acid decyl ester,92.16,fresh,156
13,TA 1,2,1,3.86,2-tridecanol,91.65,fresh,156
13,TA 1,2,1,3.86,"2,4-Dinitrotoluene",41.53,fresh,156
13,TA 1,2,1,3.86,delta-decalactone,39.91,fresh,156
13,TA 1,2,1,3.86,Coumarin,39.6,fresh,156
13,TA 1,2,1,3.86,delta-decalactone,39.91,fresh,156
13,TA 1,2,1,3.86,(E)-Cinnamic acid,34.17,fresh,156
14,TA 1,2,1,4.10,Trimethylamine,36.07,fresh,61
14,TA 1,2,1,4.10,Acetaldehyde,77.89,fresh,61
14,TA 1,2,1,4.10,Methanol,74.91,fresh,61
14,TA 1,2,1,4.10,Methanethiol,74.85,fresh,61
14,TA 1,2,1,4.10,2-Methylbutane,73.03,fresh,61
14,TA 1,2,1,4.10,Pentane,31.59,fresh,61
14,TA 1,2,1,4.10,Methanol,52.6,fresh,61
14,TA 1,2,1,4.10,Acetaldehyde,50.58,fresh,61
14,TA 1,2,1,4.10,Methyl formate,49.57,fresh,61
14,TA 1,2,1,4.10,Methanethiol,47.8,fresh,61
14,TA 1,2,1,4.10,Pentane,2.89,fresh,61
14,TA 1,2,1,4.10,Propanal,94.98,fresh,61
14,TA 1,2,1,4.10,Propenal,94.77,fresh,61
14,TA 1,2,1,4.10,ethyl chloride,93.49,fresh,61
14,TA 1,2,1,4.10,ethanol,92.36,fresh,61
14,TA 1,2,1,4.10,propan-2-one,91.07,fresh,61
14,TA 1,2,1,4.10,Methyl acetate,86.94,fresh,61
14,TA 1,2,1,4.10,dimethyl sulfide,84.49,fresh,61
14,TA 1,2,1,4.10,propan-2-one,83.74,fresh,61
14,TA 1,2,1,4.10,2-propanol,82.67,fresh,61
14,TA 1,2,1,4.10,2-Methyl-2-propanol,82.6,fresh,61
14,TA 1,2,1,4.10,"Hexane, 2-methyl-",72.48,fresh,61
14,TA 1,2,1,4.10,Cyclohexane,71.56,fresh,61
14,TA 1,2,1,4.10,3-Methylhexane,70.76,fresh,61
14,TA 1,2,1,4.10,methylcyclopentane,59.76,fresh,61
14,TA 1,2,1,4.10,1-propanethiol,57.78,fresh,61
14,TA 1,2,1,4.10,Butanal,65.54,fresh,61
14,TA 1,2,1,4.10,"butane-2,3-dione",65.45,fresh,61
14,TA 1,2,1,4.10,3-Buten-2-one,65.03,fresh,61
14,TA 1,2,1,4.10,vinyl acetate,63.85,fresh,61
14,TA 1,2,1,4.10,butan-2-one,63.49,fresh,61
14,TA 1,2,1,4.10,"1,1-dichloropropene",68.92,fresh,61
14,TA 1,2,1,4.10,Trichloroethane,68.34,fresh,61
14,TA 1,2,1,4.10,Benzene,67.07,fresh,61
14,TA 1,2,1,4.10,Isopropyl acetate,66.75,fresh,61
14,TA 1,2,1,4.10,Cyclohexane,66.36,fresh,61
14,TA 1,2,1,4.10,but-(E)-2-enal,87.25,fresh,61
14,TA 1,2,1,4.10,n-butanol,86.44,fresh,61
14,TA 1,2,1,4.10,1-penten-3-one,83.48,fresh,61
14,TA 1,2,1,4.10,1-methoxy-2-propanol,83.44,fresh,61
14,TA 1,2,1,4.10,Trometamol,83.23,fresh,61
14,TA 1,2,1,4.10,n-butanol,88.02,fresh,61
14,TA 1,2,1,4.10,1-methoxy-2-propanol,85.8,fresh,61
14,TA 1,2,1,4.10,1-penten-3-one,84.16,fresh,61
14,TA 1,2,1,4.10,pent-1-en-3-ol,66.3,fresh,61
14,TA 1,2,1,4.10,pentan-2-one,66.08,fresh,61
14,TA 1,2,1,4.10,Butyl 2-propenoate,93.74,fresh,61
14,TA 1,2,1,4.10,Butyl propanoate,93.3,fresh,61
14,TA 1,2,1,4.10,"2-Pentanone, 3-mercapto-",93.26,fresh,61
14,TA 1,2,1,4.10,ethyl pentanoate,92.89,fresh,61
14,TA 1,2,1,4.10,Vinylbenzene,92.68,fresh,61
14,TA 1,2,1,4.10,Undecane,98.5,fresh,61
14,TA 1,2,1,4.10,pentanoic acid,97.25,fresh,61
14,TA 1,2,1,4.10,terpinolene,96.97,fresh,61
14,TA 1,2,1,4.10,cis-Decalin,96.46,fresh,61
14,TA 1,2,1,4.10,2-Octanol,51.14,fresh,61
14,TA 1,2,1,4.10,"Decane, 5-ethyl",90.66,fresh,61
14,TA 1,2,1,4.10,"Cyclopentasiloxane, decamethyl-",90.35,fresh,61
14,TA 1,2,1,4.10,"Decane, 4-ethyl",90.35,fresh,61
14,TA 1,2,1,4.10,hexylcyclopentane,90.31,fresh,61
14,TA 1,2,1,4.10,6-Methylundecane,90.27,fresh,61
15,TA 1,2,1,3.72,Trimethylamine,40.81,fresh,112
15,TA 1,2,1,3.72,Methanethiol,39.09,fresh,112
15,TA 1,2,1,3.72,Acetaldehyde,38.34,fresh,112
15,TA 1,2,1,3.72,2-Methylbutane,37.43,fresh,112
15,TA 1,2,1,3.72,Methyl formate,11.26,fresh,112
15,TA 1,2,1,3.72,Trimethylamine,11.2,fresh,112
15,TA 1,2,1,3.72,Methanol,30.96,fresh,112
15,TA 1,2,1,3.72,Acetaldehyde,30.87,fresh,112
15,TA 1,2,1,3.72,Methyl formate,30.71,fresh,112
15,TA 1,2,1,3.72,Methanethiol,15.2,fresh,112
15,TA 1,2,1,3.72,Pentane,1.61,fresh,112
15,TA 1,2,1,3.72,Methanol,95.26,fresh,112
15,TA 1,2,1,3.72,Acetaldehyde,91.61,fresh,112
15,TA 1,2,1,3.72,Methyl formate,90.16,fresh,112
15,TA 1,2,1,3.72,Methanethiol,4.58,fresh,112
15,TA 1,2,1,3.72,Pentane,0.51,fresh,112
15,TA 1,2,1,3.72,Propanal,95.5,fresh,112
15,TA 1,2,1,3.72,Propenal,95.29,fresh,112
15,TA 1,2,1,3.72,ethyl chloride,94,fresh,112
15,TA 1,2,1,3.72,ethanol,92.87,fresh,112
15,TA 1,2,1,3.72,propan-2-one,91.56,fresh,112
15,TA 1,2,1,3.72,Methyl acetate,78.98,fresh,112
15,TA 1,2,1,3.72,dimethyl sulfide,77.21,fresh,112
15,TA 1,2,1,3.72,propan-2-one,76.74,fresh,112
15,TA 1,2,1,3.72,2-propanol,75.1,fresh,112
15,TA 1,2,1,3.72,2-Methyl-2-propanol,75.03,fresh,112
15,TA 1,2,1,3.72,"Hexane, 2-methyl-",63.21,fresh,112
15,TA 1,2,1,3.72,Cyclohexane,62.41,fresh,112
15,TA 1,2,1,3.72,3-Methylhexane,61.71,fresh,112
15,TA 1,2,1,3.72,3-Ethylpentane,55.94,fresh,112
15,TA 1,2,1,3.72,Hexamethyldisiloxane,55.55,fresh,112
15,TA 1,2,1,3.72,3-Ethylpentane,96.92,fresh,112
15,TA 1,2,1,3.72,"2,2,4-Trimethylpentane",96.56,fresh,112
15,TA 1,2,1,3.72,Hexamethyldisiloxane,95.67,fresh,112
15,TA 1,2,1,3.72,3-Methylhexane,94.54,fresh,112
15,TA 1,2,1,3.72,Cyclohexane,93.48,fresh,112
15,TA 1,2,1,3.72,"2,2,4-Trimethylpentane",74.24,fresh,112
15,TA 1,2,1,3.72,3-Ethylpentane,73.57,fresh,112
15,TA 1,2,1,3.72,Heptane,73.25,fresh,112
15,TA 1,2,1,3.72,Hexamethyldisiloxane,72.62,fresh,112
15,TA 1,2,1,3.72,"1,1-dichloropropene",71.9,fresh,112
15,TA 1,2,1,3.72,but-(E)-2-enal,96.94,fresh,112
15,TA 1,2,1,3.72,1-methoxy-2-propanol,95.96,fresh,112
15,TA 1,2,1,3.72,n-butanol,95.81,fresh,112
15,TA 1,2,1,3.72,1-penten-3-one,94.99,fresh,112
15,TA 1,2,1,3.72,Trometamol,94.87,fresh,112
15,TA 1,2,1,3.72,acetic acid,80.5,fresh,112
15,TA 1,2,1,3.72,Formic acid,79.93,fresh,112
15,TA 1,2,1,3.72,Octane,65.07,fresh,112
15,TA 1,2,1,3.72,(E)-4-octene,64.34,fresh,112
15,TA 1,2,1,3.72,1-Octene,64.09,fresh,112
15,TA 1,2,1,3.72,3-pentanol,96.98,fresh,112
15,TA 1,2,1,3.72,1-Octene,96.86,fresh,112
15,TA 1,2,1,3.72,1-Chloropentane,96.75,fresh,112
15,TA 1,2,1,3.72,ethyl isobutyrate,96.58,fresh,112
15,TA 1,2,1,3.72,Toluene,96.51,fresh,112
15,TA 1,2,1,3.72,pentanol,79.99,fresh,112
15,TA 1,2,1,3.72,1-hexen-3-ol,79.96,fresh,112
15,TA 1,2,1,3.72,(E)-2-penten-1-ol,79.53,fresh,112
15,TA 1,2,1,3.72,"Ethane, 1,1,2-trichloro-",79.12,fresh,112
15,TA 1,2,1,3.72,1-Hexen-3-one,78.9,fresh,112
15,TA 1,2,1,3.72,Dibromochloromethane,97.75,fresh,112
15,TA 1,2,1,3.72,2-hexanol,97.62,fresh,112
15,TA 1,2,1,3.72,(Z)-3-hexenal,97.58,fresh,112
15,TA 1,2,1,3.72,EDB,97.53,fresh,112
15,TA 1,2,1,3.72,Hexanal,97.42,fresh,112
15,TA 1,2,1,3.72,2-methylpropanoic acid,36.52,fresh,112
15,TA 1,2,1,3.72,"Formamide, N,N-dimethyl-",36.05,fresh,112
15,TA 1,2,1,3.72,"1,2-Butanediol",35.78,fresh,112
15,TA 1,2,1,3.72,"2,3-Butanediol",35,fresh,112
15,TA 1,2,1,3.72,propylenglycol,34.84,fresh,112
15,TA 1,2,1,3.72,Butyl 2-propenoate,98.12,fresh,112
15,TA 1,2,1,3.72,Butyl propanoate,97.67,fresh,112
15,TA 1,2,1,3.72,"2-Pentanone, 3-mercapto-",97.61,fresh,112
15,TA 1,2,1,3.72,ethyl pentanoate,97.22,fresh,112
15,TA 1,2,1,3.72,Vinylbenzene,97,fresh,112
15,TA 1,2,1,3.72,"2,3-Butanediol",37.27,fresh,112
15,TA 1,2,1,3.72,2-methylpropanoic acid,37.25,fresh,112
15,TA 1,2,1,3.72,heptan-2-ol,26.91,fresh,112
15,TA 1,2,1,3.72,Cyclohexanone,26.8,fresh,112
15,TA 1,2,1,3.72,"2,6-Dimethyl-3-octene",26.74,fresh,112
15,TA 1,2,1,3.72,"Cyclopentane, 1-ethyl-3-methyl-",41.55,fresh,112
15,TA 1,2,1,3.72,pentanoic acid,30.47,fresh,112
15,TA 1,2,1,3.72,3-mercapto-4-methyl-2-pentanone,29.43,fresh,112
15,TA 1,2,1,3.72,pentanoic acid,35.83,fresh,112
15,TA 1,2,1,3.72,"Decane, 5-ethyl",95.6,fresh,112
15,TA 1,2,1,3.72,"Decane, 4-ethyl",95.27,fresh,112
15,TA 1,2,1,3.72,"Cyclopentasiloxane, decamethyl-",95.27,fresh,112
15,TA 1,2,1,3.72,hexylcyclopentane,95.25,fresh,112
15,TA 1,2,1,3.72,6-Methylundecane,95.18,fresh,112
15,TA 1,2,1,3.72,2-butyloctanol,57.52,fresh,112
15,TA 1,2,1,3.72,(Z)-3-Hexenyl isobutyrate,30.39,fresh,112
15,TA 1,2,1,3.72,"2-Butenoic acid, pentyl ester",30.31,fresh,112
15,TA 1,2,1,3.72,Hexyl isobutyrate,30.25,fresh,112
15,TA 1,2,1,3.72,Ethyl cyclohexanecarboxylate,30.22,fresh,112
15,TA 1,2,1,3.72,n-Hexylbenzene,78.1,fresh,112
15,TA 1,2,1,3.72,Tridecane,76.75,fresh,112
15,TA 1,2,1,3.72,(R)-linden ether,76.67,fresh,112
15,TA 1,2,1,3.72,homofuraneol,41.34,fresh,112
15,TA 1,2,1,3.72,benzoic acid,41.11,fresh,112
15,TA 1,2,1,3.72,"Tetradecane, 7-methyl",91.84,fresh,112
15,TA 1,2,1,3.72,4-ethyl tridecane,91.49,fresh,112
15,TA 1,2,1,3.72,6-methyl tetradecane,91.36,fresh,112
15,TA 1,2,1,3.72,Propyl nonanoate,90.94,fresh,112
15,TA 1,2,1,3.72,Octyl butanoate,90.89,fresh,112
15,TA 1,2,1,3.72,Butylate,92.36,fresh,112
15,TA 1,2,1,3.72,1-Undecylthiol,91.85,fresh,112
15,TA 1,2,1,3.72,2-Dodecanol,91.82,fresh,112
15,TA 1,2,1,3.72,3-Dodecanol,91.48,fresh,112
15,TA 1,2,1,3.72,dodecanal,91.3,fresh,112
15,TA 1,2,1,3.72,Cinnamic acid,20.47,fresh,112
15,TA 1,2,1,3.72,(E)-Cinnamic acid,20.47,fresh,112
16,TA 1,2,1,3.95,Trimethylamine,78.18,fresh,92
16,TA 1,2,1,3.95,Methanethiol,73.23,fresh,92
16,TA 1,2,1,3.95,Methanol,39.36,fresh,92
16,TA 1,2,1,3.95,Methyl formate,39.34,fresh,92
16,TA 1,2,1,3.95,Acetaldehyde,39.25,fresh,92
16,TA 1,2,1,3.95,Methanethiol,38.89,fresh,92
16,TA 1,2,1,3.95,Pentane,6.9,fresh,92
16,TA 1,2,1,3.95,Acetaldehyde,56.65,fresh,92
16,TA 1,2,1,3.95,Methanethiol,54.55,fresh,92
16,TA 1,2,1,3.95,Methanol,54.48,fresh,92
16,TA 1,2,1,3.95,2-Methylbutane,53.22,fresh,92
16,TA 1,2,1,3.95,Pentane,26.01,fresh,92
16,TA 1,2,1,3.95,Propanal,95.83,fresh,92
16,TA 1,2,1,3.95,Propenal,95.62,fresh,92
16,TA 1,2,1,3.95,ethyl chloride,93.98,fresh,92
16,TA 1,2,1,3.95,ethanol,93.18,fresh,92
16,TA 1,2,1,3.95,propan-2-one,91.34,fresh,92
16,TA 1,2,1,3.95,Methyl acetate,76.34,fresh,92
16,TA 1,2,1,3.95,dimethyl sulfide,74.64,fresh,92
16,TA 1,2,1,3.95,propan-2-one,74.32,fresh,92
16,TA 1,2,1,3.95,2-propanol,72.59,fresh,92
16,TA 1,2,1,3.95,2-Methyl-2-propanol,72.53,fresh,92
16,TA 1,2,1,3.95,Methyl 2-propenoate,98.09,fresh,92
16,TA 1,2,1,3.95,"Ethene, 1,2-dichloro, (Z)-",97.82,fresh,92
16,TA 1,2,1,3.95,"2,2-dichloropropane",97.13,fresh,92
16,TA 1,2,1,3.95,butan-2-one,96.94,fresh,92
16,TA 1,2,1,3.95,Ethyl Acetate,96.92,fresh,92
16,TA 1,2,1,3.95,"butane-2,3-dione",98.08,fresh,92
16,TA 1,2,1,3.95,S(+)-2-butanol,96.66,fresh,92
16,TA 1,2,1,3.95,butan-2-one,96.24,fresh,92
16,TA 1,2,1,3.95,2-butanol,96.18,fresh,92
16,TA 1,2,1,3.95,Butanal,95.77,fresh,92
16,TA 1,2,1,3.95,3-Ethylhexane,94.77,fresh,92
16,TA 1,2,1,3.95,but-(E)-2-enal,69.84,fresh,92
16,TA 1,2,1,3.95,n-butanol,68.85,fresh,92
16,TA 1,2,1,3.95,"1-Propanol, 2-methyl-",66.22,fresh,92
16,TA 1,2,1,3.95,1-penten-3-one,64.14,fresh,92
16,TA 1,2,1,3.95,acetic acid,96.84,fresh,92
16,TA 1,2,1,3.95,Formic acid,92.15,fresh,92
16,TA 1,2,1,3.95,pent-1-en-3-ol,56.5,fresh,92
16,TA 1,2,1,3.95,pentan-2-one,56.03,fresh,92
16,TA 1,2,1,3.95,n-butanol,55.53,fresh,92
16,TA 1,2,1,3.95,1-hexen-3-ol,98.46,fresh,92
16,TA 1,2,1,3.95,pentanol,98.06,fresh,92
16,TA 1,2,1,3.95,(E)-2-penten-1-ol,97.76,fresh,92
16,TA 1,2,1,3.95,"Ethane, 1,1,2-trichloro-",97.35,fresh,92
16,TA 1,2,1,3.95,1-Hexen-3-one,97.12,fresh,92
16,TA 1,2,1,3.95,EDB,87.02,fresh,92
16,TA 1,2,1,3.95,2-hexanol,86.86,fresh,92
16,TA 1,2,1,3.95,Dibromochloromethane,86.83,fresh,92
16,TA 1,2,1,3.95,(Z)-3-hexenal,86.69,fresh,92
16,TA 1,2,1,3.95,Hexanal,86.54,fresh,92
16,TA 1,2,1,3.95,"Pyridine, 2-pentyl-",90.5,fresh,92
16,TA 1,2,1,3.95,sabinene,88.89,fresh,92
16,TA 1,2,1,3.95,()-.-beta-.-Pinene,88.63,fresh,92
16,TA 1,2,1,3.95,"decadiene-1,9",88.63,fresh,92
16,TA 1,2,1,3.95,beta-Pinene,88.34,fresh,92
16,TA 1,2,1,3.95,"Decane, 5-ethyl",95.87,fresh,92
16,TA 1,2,1,3.95,"Cyclopentasiloxane, decamethyl-",95.54,fresh,92
16,TA 1,2,1,3.95,"Decane, 4-ethyl",95.54,fresh,92
16,TA 1,2,1,3.95,6-Methylundecane,95.46,fresh,92
16,TA 1,2,1,3.95,hexylcyclopentane,95.44,fresh,92
16,TA 1,2,1,3.95,2-Methylundecane,73.53,fresh,92
16,TA 1,2,1,3.95,Aniline,73.49,fresh,92
16,TA 1,2,1,3.95,5-Methylfurfural,73.18,fresh,92
16,TA 1,2,1,3.95,3-methyl-3-sulfanylbutanol-1-ol,72.17,fresh,92
16,TA 1,2,1,3.95,"(E,Z)-2,4-Heptadienal",71.41,fresh,92
16,TA 1,2,1,3.95,dodecane,91.46,fresh,92
16,TA 1,2,1,3.95,"1,2,4-Trichlorobenzene",91.32,fresh,92
16,TA 1,2,1,3.95,2-Isobutyl-3-methoxypyrazine,89.75,fresh,92
16,TA 1,2,1,3.95,2-Methoxy-3-(1-methylpropyl)pyrazine,89.43,fresh,92
16,TA 1,2,1,3.95,E-2-Nonen-1-ol,89.26,fresh,92
16,TA 1,2,1,3.95,n-Hexylbenzene,91.41,fresh,92
